uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Short name:en,Fully specified name:es,Short name:es,Fully specified name:fr,Short name:fr,Fully specified name:ht,Short name:ht,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
156668AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV disease resulting in candidiasis,,Diagnosis,N/A,,,3BT:10004937;CIEL:156668;ICD-10-WHO:B20.4;ICPC2:B90;IMO-ProblemIT:30122571;SNOMED-CT:186719005,,,,,,,,,,,,,,,,,
e329cdf4-4eeb-4821-85ec-80ec4b503de0,,HIV Specific Causes of death,Detailed description of causes for death,Question,Coded,HIV disease resulting in Burkitt's lymphoma;HIV disease resulting in candidiasis;HIV disease resulting in cytomegaloviral disease;HIV disease resulting in lymphoid interstitial pneumonitis;HIV disease resulting in malignant neoplasm;HIV disease resulting in multiple infections;HIV disease resulting in mycobacterial infection,,,,,,,,,,,,,,,,,,,
150796AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abnormal Weight Loss,Decrease in existing body weight.,Diagnosis,N/A,,,,,pÃ©rdidad anormal de peso,,,,,,,,,,,,,,,
12a22a0b-f0ed-4f1a-8d70-7c6acda5ae78,,Tuberculosis screening questions - Adults,"Tuberculosis, review of screening questions for adults and adolescents",Question,Coded,Abnormal Weight Loss;cough lasting more than 2 weeks;Fever lasting more than three weeks;Night sweats;Weight Loss (Abnormal weight loss),,,,,,,,,,,,,,,,,,,
143050AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cyanosis,,Diagnosis,N/A,,,AMPATH:589;CIEL:143050;ICD-10-WHO:R23.0;IMO-ProblemIT:27806;SNOMED-CT:3415004,,cianosis,,,,,,,,,,,,,,,
142630AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dehydration,,Diagnosis,N/A,,,AMPATH:991;CIEL:142630;IMO-ProblemIT:9786;SNOMED-CT:34095006,,deshidrataciÃ³n,,DÃ©shydratation,,,,,,,,,,,,,
121629AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anaemia,A reduction in the number of circulating erythrocytes or in the quantity of hemoglobin.,Diagnosis,N/A,,,AMPATH:3;AMPATH:6030;CIEL:121629;ICPC2:B82;IMO-ProblemIT:37980;PIH:3;SNOMED-CT:271737000,,Anemia,,AnÃ©mie,,Anemi,,,,,,,,,,,
114108AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pleural effusion,,Diagnosis,N/A,,,,,derrame pleural,,Ãpanchement pleural,,PlÃ¨v Ã©fizyon,,,,,,,,,,,
5158AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Evidence of cardiac enlargement,Physical findings suggestive of cardiomegaly.,Finding,N/A,,,,,,,CardiomÃ©galie,,PrÃ¨v nan elajisman kadyak,,,,,,,,,,,
12AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"X-ray, chest",An examination using irradiation for imaging the chest.,Radiology/Imaging Procedure,Coded,Cavitary lesion;Diffuse non-miliary changes;Evidence of cardiac enlargement;Infiltrate;Miliary changes;Normal;Other non-coded;Pleural effusion,,AMPATH:12;AMPATH:375;AMPATH:5229;AMPATH:645;CIEL:12;IMO-ProcedureIT:708400;PIH:3386;SNOMED-CT:399208008,,,,"Radiographie, thorax",,Kliche pwatrin,,,,,,,,,,,
163138AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Encounter end date/time,,Question,Datetime,,,CIEL:163138,,,,,,,,,,,,,,,,,
123396AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vaginal discharge,"A common gynecologic disorder characterized by an abnormal, nonbloody discharge from the genital tract.",Diagnosis,N/A,,,3BT:10102961;AMPATH:5993;CIEL:123396;IMO-ProblemIT:21649296;IMO-ProblemIT:27625;IMO-ProblemIT:32928273;SNOMED-CT:271939006,,secreciÃ³n vaginal,,Pertes vaginales,,pet nan vajen,,,,,,,,,,,
118990AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Genital Sore,,Diagnosis,N/A,,,CIEL:118990;IMO-ProblemIT:300420,,,,,,,,,,,,,,,,,
113122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Scrotal Mass,,Diagnosis,N/A,,,CIEL:113122;IMO-ProblemIT:12350;SNOMED-CT:53929009,,masa escrotal,,,,,,,,,,,,,,,
166384AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vector Institute EpivacCorona,,Drug,N/A,,,,,,,,,,,,,,,,,,,,
163303AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Moderate acute malnutrition,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,
135488AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lymphadenopathy,Abnormally enlarged lymph nodes.,Diagnosis,N/A,,,3BT:10056366;AMPATH:161;AMPATH:5007;ICPC2:B02;IMO-ProblemIT:48993;PIH:161;SNOMED-CT:30746006,,adenomegalia,,LymphadÃ©nopathie,,Adenopati,,,,,,,,,,,
159971AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Waiting for test results,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
146599AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cachexia,"General ill health, malnutrition, and weight loss, usually associated with chronic disease.",Diagnosis,N/A,,,3BT:10015944;ICD-10-WHO:R64;ICPC2:T08;IMO-ProblemIT:9672;PIH:823;SNOMED-CT:238108007,,caquexia,,,,,,,,,,,,,,,
136443AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Jaundice,DEF:Yellow pigmentation of the skin and sclerae due to a raised level of plasma bilirubin. DESC: classified by the type of circulating bilirubin (conjugated or uncongugated). REF OXFORD CLINICAL MEDICINE,Diagnosis,N/A,,,3BT:10044624;AMPATH:215;ICD-10-WHO:R17;ICPC2:D13;IMO-ProblemIT:47368;PIH:215;SNOMED-CT:18165001,,ictericia,,IctÃ¨re,,LajÃ²nis,,,,,,,,,,,
5276AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Female sterilization,"Permanent methods of family planning in which surgical procedure is done in female genital system to prevent pregnancy. Examples include tubal ligation, laparoscopic sterilization, salpingectomy and others",Procedure,N/A,,,IMO-ProcedureIT:666675;SNOMED-CT:60890002,,,,StÃ©rilisation fÃ©minine,,Rete net pou fi,,,,,,,,,,,
5275AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intrauterine device,A device (as a spiral of plastic or a ring of stainless steel) inserted and left in the uterus to prevent effective conception.,Misc,N/A,,,AMPATH:5275;SNOMED-CT:268460000;SNOMED-CT:312081001,,,,Outil intra-uterin,,Planin andedan matris,,,,,,,,,,,
190AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Condoms,Methods for preventing pregnancy.,Drug,N/A,,,AMPATH:190;AMPATH:5270;PIH:190;SNOMED-CT:706506000,,,,PrÃ©servatifs,,KapÃ²t,,,,,,,,,,,
5123e83b-90c2-4a7d-b634-9ee35a49726c,,ABC + 3TC + ATV/r,Regimen consisting of Abacavir + ï¸Lamivudine+ ï¸Atazanavir,Question,N/A,,,,,,,,,,,,,,,,,,,,
160538AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Prevention of maternal to child transmission program,,Misc,N/A,,,AMPATH:1776;PIH:1647,PMTCT Program,,,Programme de prÃ©vention de la transmission mÃ¨re-enfant,,Pwogram prevansyon maman ak pitit,,,,,,,,,,,
163137AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Encounter start date/time,,Question,Datetime,,,,,,,,,,,,,,,,,,,,
160551AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Self-referral,,Misc,N/A,,,PIH:1791;SNOMED-CT:306098008,Self-refer,,,,,,,,,,,,,,,,
119537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Depression,,Diagnosis,N/A,,,AMPATH:207;AMPATH:6038;ICD-10-WHO:F32.9;IMO-ProblemIT:41696;PIH:207;SNOMED-CT:35489007,,,,Depression,,Depresyon,,,,,,,,,,,
121725AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Alcohol abuse,"A primary, chronic disease with genetic, psychosocial, and environmental factors influencing its development and manifestations. The disease is often progressive and fatal. It is characterized by impaired control over drinking, preoccupation with the drug alcohol, use of alcohol despite adverse consequences, and distortions in thinking, most notably denial. Each of these symptoms may be continuous or periodic. (Morse & Flavin for the Joint Commission of the National Council on Alcoholism and Drug Dependence and the American Society of Addiction Medicine to Study the Definition and Criteria for the Diagnosis of Alcoholism: in JAMA 1992;268:1012-4)",Diagnosis,N/A,,,3BT:10004666;ICPC2:P15;IMO-ProblemIT:29952;SNOMED-CT:15167005,,abuso de alcohol,,Abus d'alcool,,Abi alkÃ²l,,,,,,,,,,,
1589AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hospital,,Misc,N/A,,,PIH:2070;SNOMED-CT:22232009,,,,HÃ´pital,,lopital,,,,,,,,,,,
1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,None,Generic descriptive answer.,Misc,N/A,,,AMPATH:1107;org.openmrs.module.mdrtb:NONE;PIH:1107;PIH-Malawi:1107;SNOMED-CT:260413007,,Ninguna,,Aucun,,Anyen,,,,,,,,,,,
7b5f8ad3-3e10-4993-94d5-5750c42d8cfb,,Treatment of cervical pre-cancer lesions,treatment of cervical pre-cancer lesions,Question,Coded,Loop Electro Excision  Procedure (LEEP);None;Not done;Thermal ablation (Cryotherapy or Thermal ablation),,,,,,,,,,,,,,,,,,,
1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,No,Generic answer to a question.,Misc,N/A,,,AMPATH:1066;PIH:1066;PIH-Malawi:1066;SNOMED-CT:373067005,,No,,Non,,Non,,,,,,,,,,,
140238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fever,"An abnormal elevation of body temperature, usually as a result of a pathologic process.",Diagnosis,Coded,No;Unknown;Yes,,3BT:10049305;AMPATH:157;AMPATH:5945;ICD-10-WHO:R50.9;ICPC2:A03;IMO-ProblemIT:27348;PIH:3722;PIH:5945;SNOMED-CT:386661006,,fiebre,,FiÃ¨vre,,FyÃ¨v,,,,,,,,,,,
5245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pallor,Term that describes skin paleness or loss of color,Finding,Coded,No;Severe;Some;Unknown;Yes,,AMPATH:5245;CIEL:5245;IMO-ProblemIT:736264;SNOMED-CT:398979000,,,,,,,,,,,,,,,,,
460AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Oedema,An abnormal excess accumulation of serous fluid in connective tissue or in a serous cavity.,Finding,Coded,No;Unknown;Yes,,AMPATH:460;AMPATH:5143;AMPATH:6002;CIEL:460;IMO-ProblemIT:42607;PIH:460;PIH-Malawi:460;SNOMED-CT:267038008,,,,OedÃ¨me,,enfle,,,,,,,,,,,
163302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Severe acute malnutrition,,Diagnosis,Coded,No;Yes,,,,,,,,,,,,,,,,,,,
1380AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nutrition counseling,,Misc Order,Coded,No;Unknown;Yes,,SNOMED-CT:61310001,Nutrition counseling,,,Suivi nutritionnel,,,,,,,,,,,,,
b78e20ec-0833-4e87-969b-760a29864be8,,General Examination - On Examination,,Symptom/Finding,Coded,Anaemia;Clubbing;Cyanosis;Dehydration;Jaundice;Lymphadenopathy;Oedema;Pallor,,,,,,,,,,,,,,,,,,,
1535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Female gender,,Misc,N/A,,,PIH:2844;SNOMED-CT:248152002,,,,Sexe fÃ©minin,,SÃ¨ks fi,,,,,,,,,,,
5487AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tuberculosis Treatment or DOT Program,none,Misc Order,Boolean,,,AMPATH:2223;AMPATH:5487;SNOMED-MVP:54871000105005,,,,TRAITEMENT TB ou DOT,,,,,,,,,,,,,
1534AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Male gender,,Misc,N/A,,,PIH:2843;SNOMED-CT:248153007,,,,Sexe masculin,,SÃ¨ks gason,,,,,,,,,,,
14ae2dc9-5964-425a-87e8-9ca525cf055e,,Re-enrolment Reason,,Question,Text,,,,,,,,,,,,,,,,,,,,
20efadf9-86d3-4498-b3ab-7da4dad9c429,,Date Re-enrolled in HIV Care,Date a client was reenrolled after discontinuation of HIV Care,Question,Date,,,,,,,,,,,,,,,,,,,,
1114AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vital signs,Convenience set. Listing of vital signs.,ConvSet,N/A,,Arterial blood oxygen saturation (pulse oximeter);Diastolic blood pressure;Height (cm);Karnofsky performance score;Mid-upper arm circumference;Pulse;Respiratory rate;Systolic blood pressure;TempÃÂ©rature (c);Weight (kg),AMPATH:1114;CIEL:1114;PIH:1335,Vital Signs,,,Signes vitaux,Signes vitaux,,,,,,,,,,,,
1732AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Duration units,The units which correspond to the numeric value entered for a duration,Question,Coded,Days;Hours;Minutes;Months;Number of occurrences;Seconds;Weeks;Years,Days;Hours;Minutes;Months;Number of occurrences;Seconds;Weeks;Years,CIEL:1732;PIH-Malawi:2286,Units of duration,,,DurÃÂ©e unitaire,,Init dire,,,,,,,,,,,
160746AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Treatment supporter relationship to patient, detailed",,ConvSet,N/A,,Free text general;Treatment supporter relationship to patient,CIEL:160746,,,,,,,,,,,,,,,,,
a782ce41-5499-4521-ae42-16347fe6b9e0,,What is the other reason for COVID-19 testing?,Describes the other reason for COVID-19 testing,Question,Text,,Free text general,,,,,,,,,,,,,,,,,,
896a1386-ecf9-4f8a-9648-e223949c9934,,What is the other treatment outcome for COVID-19?,Description of other treatment outcome for COVID-19,Question,Text,,Free text general,,,,,,,,,,,,,,,,,,
dd451da0-8e64-435c-a9eb-3962c923a261,,What are the other COVID-19 medications received?,Other COVID-19 medications received,Question,Text,,Free text general,,,,,,,,,,,,,,,,,,
7a2fe2d6-ada8-4fa0-9cd7-de86dcfd2a89,,What is other place case was investigated for COVID-19?,Describes other place case was investigated for COVID-19,Question,Text,,Free text general,,,,,,,,,,,,,,,,,,
d07aba2e-f37d-49dd-bb65-b27e8df80399,,What is the other specimen type?,Describes other type of specimen,Question,Text,,Free text general,,,,,,,,,,,,,,,,,,
879b3af6-2a81-4d8d-9713-f218bb4650e9,,Why was the specimen for COVID-19 testing not collected?,Describes why specimen for COVID-19 testing was not collected,Question,Text,,Free text general,,,,,,,,,,,,,,,,,,
b9a5de7c-47ab-48eb-9596-d1ee46e69c49,,What or why is treatment outcome unknown?,Description of Unknown treatment outcome,Question,Text,,Free text general,,,,,,,,,,,,,,,,,,
4560c560-4bd6-4989-bff8-6e4e1fa39972,,What is the description of Long COVID?,Long COVID description,Question,Text,,Free text general,,,,,,,,,,,,,,,,,,
08287bbb-3b2d-41fc-83e6-9c827e79b8e0,,What is the other COVID-19 presenting symptom?,Other COVID-19 presenting symptom,Question,Text,,Free text general,,,,,,,,,,,,,,,,,,
b50399ac-1358-4ad2-8756-304e73257538,,What is the name of health care worker facility?,Name of health care worker facility,Question,Text,,Health facility name,,,,,,,,,,,,,,,,,,
af4edc22-c757-451e-827a-f7bfac1616d8,,What is the name of the health facility where the patient received clinical management?,Description of the health facility where the patient received clinical management,Question,Text,,Health facility name,,,,,,,,,,,,,,,,,,
42ee7f5c-fdd3-48c1-8d3a-5c6e248e6cb9,,What is COVID-19 vaccination date (2nd dose)?,Description of COVID-19 vaccination date (2nd dose),Question,Date,,,,,,,,,,,,,,,,,,,,
4a77ab44-0323-490e-96be-e168c0e5c9de,,What is the diagnostic PCR  test result date?,Description of Diagnostic PCR  test result date.,Question,Date,,,,,,,,,,,,,,,,,,,,
af159c77-bc5d-46dd-90d9-bcbffb22267f,,What is the Rapid Antigen test result date?,Description of Rapid Antigen test result date,Question,Date,,,,,,,,,,,,,,,,,,,,
162554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reference application common environmental allergens,A convenience set to allow for easy selection of common environmental allergens,ConvSet,N/A,,Adhesive tape;Ambrosia;Bee venom;Dust;Latex;Mold;Other non-coded;Pollen,CIEL:162554,,,,,,,,,,,,,,,,,
162552AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reference application common drug allergens,A convenience set to allow for easy selection of common drug allergens,ConvSet,N/A,,Other non-coded,CIEL:162552,,,,,,,,,,,,,,,,,
162555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reference application allergic reactions,A convenience set of reactions to allergens for documenting allergy history,ConvSet,N/A,,Other non-coded,CIEL:162555,,,,,,,,,,,,,,,,,
162553AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reference application common food allergens,A convenience set to allow for easy selection of common food allergens,ConvSet,N/A,,Caffeine;Chocolate;Fish;Milk protein;Other non-coded;Soya bean,CIEL:162553,,,,,,,,,,,,,,,,,
1221AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,WHO stage 2 peds,Convenience set.,ConvSet,N/A,,HIV staging - recurrent upper respiratory infection,AMPATH:1221;CIEL:1221;SNOMED-MVP:12211000105002,,,,,,,,,,,,,,,,,
1205AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,WHO stage 2 adult,Convenience set.,ConvSet,N/A,,HIV staging - adult herpes zoster;HIV staging - minor mucocutaneous manifestations;HIV staging - recurrent upper respiratory infection;Weight loss less than ten percent,AMPATH:1205;CIEL:1205;PIH:1205;SNOMED-CT:103416008,,,,OMS etape 2 adulte,,OMS Granmoun stad 2,,,,,,,,,,,
657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,CD4 panel,"Breakdown of lymphocytes by surface receptors, including counts, percentiles and ratios.",LabSet,N/A,,CD4 count;CD4%,AMPATH:657;CIEL:657;SNOMED-MVP:6571000105005,,,,Panel CD4,,Panel CD4,,,,,,,,,,,
1220AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,WHO stage 1 peds,Convenience set.,ConvSet,N/A,,Asymptomatic HIV infection;Hepatosplenomegaly;HIV staging - persistent generalized lymphadenopathy,AMPATH:1220;CIEL:1220;SNOMED-MVP:12201000105000,,,,,,,,,,,,,,,,,
1206AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,WHO stage 3 adult,Convenience set.,ConvSet,N/A,,"Candidiasis, oral;HIV staging - tuberculosis within year",AMPATH:1206;CIEL:1206;PIH:1206;SNOMED-CT:103417004,,,,OMS Stade 3 ADULTE,,OMS Granmoun stad 3,,,,,,,,,,,
160562AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Reason antiretrovirals changed for first line therapy,,Question,Coded,"Currently pregnant;Medications unavailable;New diagnosis of Tuberculosis;Other non-coded;Toxicity, drug;Transfer in;WHO stage 3 adult;WHO stage 4 adult",,CIEL:160562;PIH:1779,,,,Raison pour laquelle les antirÃÂ©troviraux ont ÃÂ©te substituÃÂ©s ou changÃÂ©s (traitement de premiÃÂ¨re ligne),,,,,,,,,,,,,
1204AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,WHO stage 1 adult,Convenience set.,ConvSet,N/A,,Asymptomatic HIV infection;HIV staging - persistent generalized lymphadenopathy,AMPATH:1204;CIEL:1204;PIH:1204;SNOMED-CT:103415007,,,,OMS etape 1 adulte,,OMS Granmoun Stad 1,,,,,,,,,,,
5356AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Current WHO HIV stage,Question asked on encounter form.  Expects a numeric answer defining the HIV stage at a particular visit.,Finding,Coded,WHO stage 1 adult;WHO stage 1 peds;WHO stage 2 adult;WHO stage 2 peds;WHO stage 3 adult;WHO stage 3 peds;WHO stage 4 adult;WHO stage 4 peds,,AMPATH:5356;CIEL:5356;PIH:1480;PIH-Malawi:7562;SNOMED-CT:385354005,,,,Current stage oms VIH,,STAD VIH KOUNYE,,,,,,,,,,,
162820AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Problem severity,A question which identifies the severity of a problem or diagnosis. Also can be used as a convenience set.,Finding,Coded,Fatal;Mild;Mild to moderate;Moderate;Moderate to severe;Severe,Fatal;Mild;Mild to moderate;Moderate;Moderate to severe;Severe,CIEL:162820,,,,,,,,,,,,,,,,,
1727AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Signs and symptoms,"A structured symptoms history concept which allows the capturing of symptoms, onset and duration in an array.",ConvSet,N/A,,"Duration units;New sign/symptom;Severity of symptom;Sign/symptom duration;Sign/symptom end date;Sign/symptom name;Sign/symptom present;Sign/symptom start date;Sign/symptoms onset (qualitative);Sign/symptoms onset (quantitative);Symptom name, uncoded (text);Symptom progression",CIEL:1727,Signs/symptoms,,,Signes et symptÃÂ´mes,,,,,,,,,,,,,
164513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Adult 2nd line ARV regimen,,ConvSet,N/A,,Abacavir / Lamivudine / Lopinavir / Ritonavir;Lamivudine / Lopinavir / Ritonavir / Tenofovir;Lamivudine / Lopinavir / Ritonavir / Zidovudine;TDF-3TC-ATV/r;TDF-ddl-LPV /R;TDF-ddl-NFV,CIEL:164513,,,,,,,,,,,,,,,,,
164507AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Child 1st line ARV regimen,,ConvSet,N/A,,Abacavir / Lamivudine / Lopinavir / Ritonavir;Efavirenz / Lamivudine / Stavudine;Lamivudine / Efavirenz / Tenofovir;Lamivudine / Lopinavir / Ritonavir / Zidovudine;Lamivudine / nevirapine / stavudine;Lamivudine / nevirapine / zidovudine;Zidovudine / Lamivudine / Efavirenz,CIEL:164507,,,,,,,,,,,,,,,,,
164514AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Child 2nd line ARV regimen,,ConvSet,N/A,,Abacavir / Efavirenz / Lamivudine;Abacavir / Lamivudine / Lopinavir / Ritonavir;Lamivudine / Efavirenz / Tenofovir;Lamivudine / Lopinavir / Ritonavir / Tenofovir;Lamivudine / Lopinavir / Ritonavir / Zidovudine;TDF-ddl-LPV /R;TDF-ddl-NFV,CIEL:164514,,,,,,,,,,,,,,,,,
164506AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Adult 1st line ARV regimen,,ConvSet,N/A,,Abacavir / Efavirenz / Lamivudine;Abacavir / Nevirapine / Lamivudine;Lamivudine / Efavirenz / Tenofovir;Lamivudine / Nevirapine / Tenofovir;Lamivudine / nevirapine / zidovudine;Zidovudine / Lamivudine / Efavirenz,CIEL:164506,,,,,,,,,,,,,,,,,
164515AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ARV regimen or code patient is switched to,Captures the new ARV regimen,Question,Coded,Adult 1st line ARV regimen;Adult 2nd line ARV regimen;Child 1st line ARV regimen;Child 2nd line ARV regimen,,CIEL:164515,,,,,,,,,,,,,,,,,
164517AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ARV change/substitution construct,Convenient set to capture change in ARVs,ConvSet,N/A,,ARV regimen or code patient is switched to;Date of ARV substitution;Date of switching to 2nd line ARV regimen;Reason antiretrovirals changed for first line therapy;Reason antiretrovirals changed to second line therapy,CIEL:164517,,,,,,,,,,,,,,,,,
162228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Allergen detail,,Finding,N/A,,Allergen;Free text general,CIEL:162228,,,,,,,,,,,,,,,,,
4a94fcdf-1fff-419d-b5aa-0a871b351441,,Specific HIV cause of death,HIV specific causes of death,Question,Coded,HIV disease resulting in Burkitt's lymphoma;HIV disease resulting in malignant neoplasm,HIV disease resulting in candidiasis;HIV disease resulting in cytomegaloviral disease;HIV disease resulting in multiple infections,,,,,,,,,,,,,,,,,,
7792a28b-f680-4dab-971e-750fb77c78d0,,Intermediate A1 & A2 HIV result,,Question,N/A,Indeterminate;Negative;Positive,Indeterminate,,,,,,,,,,,,,,,,,,
164945AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,GeneXpert MTB/Rif Lab set,,LabSet,N/A,,Bacillary burden as determined by quantitative cycle threshold;Mycobacterium tuberculosis rifampin resistance detection status;Tuberculosis polymerase chain reaction with rifampin resistance checking,CIEL:164945,,,,,,,,,,,,,,,,,
a39dfa34-a139-4335-9eac-219d6fedf868,,Action taken - Presumptive TB,Investigation of a presumptive TB case,Question,Coded,"Free text general;GeneXpert MTB/Rif Lab set;Sputum for acid fast bacilli;X-ray, chest",,,,,,,,,,,,,,,,,,,
165254AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tuberculosis test type,,Question,Coded,GeneXpert MTB/Rif Lab set;tuberculosis smear microscopy method,,CIEL:165254,,,,,,,,,,,,,,,,,
06d9105d-ffef-4d0c-9455-926746c8a92e,,Cervical cancer screening method,Method used for Cervical cancer screening,Question,Coded,Colposcopy;Human Papillomavirus DNA test (HPV DNA);Papanicolaou smear;Visual Inspection of the Cervix with Acetic Acid (VIA);Visual Inspection of the Cervix with Lugolâs Iodine (VILI),,,,,,,,,,,,,,,,,,,
160570AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Emergency contraceptive pills,The method of contraception which can be used after sexual intercourse to prevent pregnancy. This should just be for emergency cases where the sexual intercourse happened without protection and the partners do not want pregnancy. This should not be used as a general method of contraception.,MedSet,N/A,,Levonorgestrel;Ulipristal acetate,,Emergency contraception,,,Pilules contraceptives d'urgence,,Grenn kontraseptif ijans,,,,,,,,,,,
5279AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Injectable contraceptives,Injectable medicines which enable deliberate prevention of conception or impregnation.,MedSet,N/A,,Medroxyprogesterone acetate,AMPATH:5279;SNOMED-MVP:52791000105008,,,,Contraceptifs injectables,,Piki planin,,,,,,,,,,,
780AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Oral contraception,Female contraception method.  Ultimately will make a good MedSet.,MedSet,N/A,,,AMPATH:13;AMPATH:780;SNOMED-CT:5935008,,,,Contraceptifs oraux,,Grenn planin,,,,,,,,,,,
43105ef4-afde-4f33-89bd-fb318d3f07a3,,HTS Classic Form,HTS Classic Form Concept will be used in HTS forms to identify an HTS Classic Form since the HTS Classic Form and the HTS WHO form both use the same encounter type,Misc,Text,,,,,,,,,,,,,,,,,,,,
